ticker,company,date,quarter,n_pairs,EEI_raw,EEI_weighted,evasion_concentration,fully_evasive_pct,red_flag_count,EEI_topic_margins,EEI_topic_guidance,EEI_topic_competition,EEI_topic_debt,EEI_topic_hiring,EEI_topic_product,tactic_topic_pivot,tactic_false_precision,tactic_time_deflection,tactic_legal_shield,tactic_verbosity_shield,tactic_question_reframing,tactic_competitive_shield,tactic_macro_deflection,EEI_topic_capex,EEI_topic_litigation,EEI_topic_buybacks,EEI_delta,EEI_trend,EEI_topic_margins_delta,EEI_topic_guidance_delta,EEI_topic_competition_delta,EEI_topic_debt_delta,EEI_topic_hiring_delta,EEI_topic_product_delta,EEI_topic_capex_delta,EEI_topic_litigation_delta,EEI_topic_buybacks_delta
AMZN,"Amazon.com, Inc.",2021-10-25,Q3 2021,13,0.3100884267231105,0.3049266868634686,0.07253272869163035,0.0,0,0.35782608695652174,0.3311626513992026,0.2268181818181818,0.22,0.35782608695652174,0.3772527484285959,0.6923076923076923,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0.2165491990846682,,0.35032520325203254,-0.04776027310558845,-0.0020697178637457763,0.05755584341773595,0.05506910482267019,-0.15075454461256071,-0.24851467240682554,0.1327536231884058,-0.0017832901040419347,,,-0.12466067245418211
AMZN,"Amazon.com, Inc.",2022-01-25,Q4 2021,9,0.39720958706799975,0.4026045639204793,0.2135248994811611,0.0,0,0.2498088867654085,0.274052100215783,0.38390600924499224,,0.36478260869565216,0.38390600924499224,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.587521002210759,,,0.08712116034488926,0.016611651237369643,-0.10801720019111324,-0.05711055118341957,0.15708782742681043,,0.006956521739130417,0.006653260816396334,0.3709718031260908,,
AMZN,"Amazon.com, Inc.",2022-04-25,Q1 2022,10,0.3509376258848363,0.3482565816456438,0.1994469710453085,0.0,0,,0.592409420289855,,0.36478260869565216,,,0.6,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.25082893916384974,,0.36382882882882883,-0.04627196118316346,0.006638793851330073,,0.31835732007407197,,,,,-0.33669206304690924,,
AMZN,"Amazon.com, Inc.",2022-07-25,Q2 2022,10,0.35237853633220484,0.34053926904664944,0.13350893768038558,0.0,0,,0.3672944297082228,0.3662977602108037,0.3725423728813559,,0.5085653850645709,0.6,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.26058228905597325,,,0.0014409104473685486,0.008059836764411875,,-0.2251149905816322,,0.0077597641857037325,,,0.009753349892123508,,
AMZN,"Amazon.com, Inc.",2022-10-25,Q3 2022,10,0.36633108150761,0.3607616560019567,0.237295088197641,0.0,0,,0.21443380004912801,,0.40253070227263776,,,0.7,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.09673684210526318,,0.554293899072531,0.013952545175405173,-0.009119460623380106,,-0.15286062965909478,,0.029988329391281876,,,-0.16384544695071007,,
AMZN,"Amazon.com, Inc.",2023-01-25,Q4 2022,13,0.26647344903967585,0.26454793182982245,0.12652597786290254,0.0,0,0.22725312025903355,0.220556853535423,,0.29627118644067796,0.25872922295914186,,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.17991228070175438,,0.3883757062146892,-0.09985763246793417,-0.023943998536007687,,0.006123053486294994,,-0.1062595158319598,,,0.08317543859649121,,-0.16591819285784182
AMZN,"Amazon.com, Inc.",2023-04-25,Q1 2023,11,0.2743764080536899,0.2695132863061424,0.07851181897757392,0.0,0,0.30311845159671247,0.30674557771167943,,0.31739130434782603,0.18072463768115943,0.3683683964469378,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.3785423728813559,0.3683683964469378,0.17698529411764707,0.007902959014014055,-0.03338640173034798,0.07586533133767892,0.08618872417625642,,0.021120117907148073,-0.07800458527798243,,0.1986300921796015,,-0.21139041209704212
AMZN,"Amazon.com, Inc.",2023-07-25,Q2 2023,13,0.26193650515414346,0.2555702860427356,0.10108813547504608,0.0,0,0.36478260869565216,0.22816239316239317,0.15308353808353806,0.22,0.36478260869565216,0.2666323999268914,0.6153846153846154,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.17105798394290814,0.3801812617702448,0.3631553423795086,-0.01243990289954644,-0.03052807700463864,0.06166415709893969,-0.07858318454928626,,-0.09739130434782603,0.18405797101449273,-0.10173599652004639,-0.20748438893844776,0.011812865323306998,0.1861700482618615
AMZN,"Amazon.com, Inc.",2023-10-25,Q3 2023,12,0.37793512280653463,0.3794160288938354,0.0755735824347426,0.0,0,0.48692201518288475,0.3539929900164068,0.3886543528685779,0.3725423728813559,0.48692201518288475,0.39156470339474,0.9166666666666666,0.08333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.3988405797101449,,0.11599861765239117,0.03219451184010296,0.1221394064872326,0.12583059685401365,0.23557081478503986,0.1525423728813559,0.1221394064872326,0.12493230346784856,,0.01865931793990011,
BAC,Bank of America Corporation,2021-01-25,Q4 2020,9,0.345559980469768,0.3437999475249139,0.05766931309635809,0.0,0,0.3733726357160403,0.3186470513165428,0.45124629607680455,,0.3733726357160403,0.45124629607680455,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,,,,,,,,,,,,,,
BAC,Bank of America Corporation,2021-04-25,Q1 2021,8,0.29611308246940793,0.2931889399866752,0.15416822210463765,0.0,0,0.17411517925247902,0.1992462659255701,,,0.22507246376811593,0.4132941724043847,0.625,0.0,0.25,0.0,0.0,0.125,0.0,0.125,0.37572369887930523,,0.16730392156862747,-0.04944689800036006,-0.049446898000360104,-0.19925745646356127,-0.11940078539097271,,,-0.14830017194792436,-0.037952123672419846,,,
BAC,Bank of America Corporation,2021-07-25,Q2 2021,9,0.32248197125783895,0.31588271968326526,0.03304467382766729,0.0,0,0.3360900270203881,0.36741587508536655,,,0.32393924506673216,0.32370163925785367,0.8888888888888888,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.32070921985815604,,,0.026368888788431022,-0.01153900460596453,0.16197484776790907,0.16816960915979645,,,0.09886678129861623,-0.08959253314653104,-0.0550144790211492,,
BAC,Bank of America Corporation,2021-10-25,Q3 2021,12,0.3256402797917168,0.33989984518061156,0.15344484710760098,0.0,0,0.39557971014492754,0.31978167967298404,0.26728200895150045,0.18,0.39557971014492754,0.26728200895150045,0.5833333333333334,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.48326984126984124,,,0.0031583085338778294,-0.0033390213245723453,0.05948968312453945,-0.04763419541238251,,,0.07164046507819538,-0.05641963030635322,0.1625606214116852,,
BAC,Bank of America Corporation,2022-01-25,Q4 2021,8,0.34996242772411845,0.3387370143011772,0.0539490304813004,0.0,0,0.2354515143095304,0.3278549169198625,,0.38602456548947295,,,0.875,0.25,0.25,0.0,0.0,0.25,0.0,0.0,,,0.3883757062146892,0.024322147932401672,0.016470634429800894,-0.16012819583539714,0.008073237246878473,,0.20602456548947296,,,,,
BAC,Bank of America Corporation,2022-04-25,Q1 2022,10,0.33557444460867997,0.3336148133893876,0.10385789797445977,0.0,0,0.2371186440677966,0.2371186440677966,0.38390600924499224,,,0.40863100237611816,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.09673684210526318,0.3801812617702448,0.3897193271793972,-0.014387983115438485,0.006359956798492404,0.0016671297582661893,-0.09073627285206592,,,,,,,0.0013436209647080255
BAC,Bank of America Corporation,2022-07-25,Q2 2022,9,0.44637909864354225,0.44291144323927467,0.17838615821590814,0.0,0,0.611159420289855,0.22064102564102564,0.3340162844798936,,0.611159420289855,0.3845599020743153,1.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,,0.435103519668737,,0.11080465403486228,0.03478284734400372,0.37404077622205845,-0.01647761842677095,-0.04988972476509862,,,-0.024071100301802872,,0.0549222578984922,
BAC,Bank of America Corporation,2022-10-25,Q3 2022,12,0.36757327534236706,0.3779083196808222,0.09695602207950976,0.0,0,0.3671948482615395,0.3226143689766387,0.45190846916984295,,0.46266396462785553,0.45190846916984295,0.8333333333333334,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.3363615560640732,,0.16730392156862747,-0.07880582330117519,0.01636371968896074,-0.24396457202831556,0.10197334333561306,0.11789218468994933,,-0.1484954556619995,0.06734856709552767,,,
BAC,Bank of America Corporation,2023-01-25,Q4 2022,8,0.3551966761178584,0.35182300179649895,0.16256390148555594,0.0,0,0.2824467178175618,0.22576923076923078,0.5287052955964642,0.3251114765198046,0.2824467178175618,0.45533397916644625,0.875,0.0,0.125,0.125,0.0,0.375,0.0,0.0,,0.38196266273642837,0.4473550724637681,-0.012376599224508678,-0.0019939128773640807,-0.08474813044397767,-0.09684513820740792,0.07679682642662122,,-0.18021724681029372,0.003425509996603293,,,0.28005115089514065
BAC,Bank of America Corporation,2023-04-25,Q1 2023,11,0.36674149824876695,0.3701481790330671,0.14252650034869802,0.0,0,0.46066486530745926,0.3239550566976261,,,0.4181159420289855,0.4398550724637681,0.7272727272727273,0.0,0.09090909090909091,0.18181818181818182,0.0,0.45454545454545453,0.0,0.0,0.587521002210759,0.4398550724637681,,0.011544822130908572,-0.025128940040883525,0.17821814748989745,0.09818582592839531,,,0.1356692242114237,-0.015478906702678152,,0.05789240972733972,
BAC,Bank of America Corporation,2023-07-25,Q2 2023,10,0.3951589078853532,0.3900549475128476,0.003037647436699875,0.0,0,0.3677791118624138,0.3714792880648624,,0.36411544227886056,,0.3703927203065134,0.7,0.2,0.0,0.0,0.1,0.2,0.1,0.0,,,,0.028417409636586233,0.009430171975986642,-0.09288575344504546,0.047524231367236325,,,,-0.06946235215725471,,,
BAC,Bank of America Corporation,2023-10-25,Q3 2023,14,0.33101928697269184,0.326724882996744,0.07781782118640068,0.07142857142857142,0,0.29026088577674536,0.24221369142520321,0.42105606544442203,0.33612747751502886,0.36478260869565216,0.4069877012572296,0.7857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.3196949152542373,0.36478260869565216,,-0.06413962091266134,-0.0044114757798914125,-0.07751822608566844,-0.1292655966396592,,-0.027987964763831696,,0.03659498095071623,,,
C,Citigroup Inc.,2021-01-25,Q4 2020,8,0.3845298328970127,0.39429787538248445,0.24206536068098977,0.0,0,0.1334576757532281,0.17166293191556745,0.2268181818181818,,,0.4081262279546032,0.75,0.0,0.125,0.0,0.25,0.375,0.0,0.125,,0.5894342740910246,0.5547141889276035,,,,,,,,,,,
C,Citigroup Inc.,2021-04-25,Q1 2021,10,0.3647559957040436,0.3703796620195668,0.13487993308030521,0.0,0,0.34727590942587255,0.17090909090909093,0.15151515151515152,,0.40606484893146644,0.32374985112733823,0.9,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.46705920240408083,0.43777173913043477,0.3530883611467694,-0.0197738371929691,-0.019773837192969084,0.21381823367264446,-0.0007538410064765189,-0.07530303030303029,,,-0.08437637682726495,,-0.1516625349605898,-0.2016258277808341
C,Citigroup Inc.,2021-07-25,Q2 2021,14,0.3602998137407842,0.36676699823101117,0.0891364964697845,0.0,0,0.33998510905645113,0.35348500154778595,,0.22,0.40033816425120766,0.46047438672438673,0.7857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.3363615560640732,0.46047438672438673,0.39958451766852654,-0.00445618196325942,-0.012115009578114276,-0.007290800369421424,0.18257591063869502,,,-0.005726684680258776,0.1367245355970485,-0.13069764634000763,0.022702647593951963,0.04649615652175715
C,Citigroup Inc.,2021-10-25,Q3 2021,8,0.3117138604309404,0.3275743862047489,0.09248693362279675,0.0,0,0.1145059942124845,0.19765191041643626,0.37305855161787366,0.36239130434782607,,0.377510607177151,0.625,0.25,0.125,0.0,0.0,0.125,0.0,0.0,,,,-0.04858595330984378,-0.0222904099361477,-0.22547911484396663,-0.1558330911313497,,0.14239130434782607,,-0.08296377954723572,,,
C,Citigroup Inc.,2022-01-25,Q4 2021,8,0.357547280635533,0.3525281889748778,0.07552925082646267,0.0,0,0.3184968944099379,0.3529328183893401,0.3662977602108037,,0.36478260869565216,0.3274583090487211,0.625,0.0,0.375,0.0,0.0,0.125,0.125,0.25,,0.45100470316724367,0.4473550724637681,0.04583342020459258,-0.007021209851537603,0.2039909001974534,0.15528090797290384,-0.006760791407069977,,,-0.05005229812842993,,,
C,Citigroup Inc.,2022-04-25,Q1 2022,13,0.2930302189963966,0.295947792357791,0.08562274746508403,0.0,0,0.12544619123566492,0.19233797236562625,0.3806651258346173,,,0.37527975034054617,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,,0.369894374846475,0.3266308555942702,-0.0645170616391364,-0.015597536402857087,-0.19305070317427298,-0.16059484602371385,0.014367365623813633,,,0.047821441291825084,,-0.08111032832076864,-0.12072421686949791
C,Citigroup Inc.,2022-07-25,Q2 2022,10,0.30541806591380877,0.31170434485172244,0.09025232549452661,0.0,0,0.31782571579734437,0.3099454221868982,,0.22,0.38196266273642837,,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3363615560640732,,0.18416666666666667,0.012387846917412182,-0.00834044451905319,0.19237952456167945,0.11760744982127194,,,,,,,-0.1424641889276035
C,Citigroup Inc.,2022-10-25,Q3 2022,11,0.3764226972777408,0.37947089084337765,0.04775368560770399,0.0,0,0.4255122655122655,0.37738517118951903,0.4086148422321967,0.2788235294117647,,0.3984570911770617,0.9090909090909091,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,0.07100463136393204,0.006901409684403502,0.10768654971492114,0.06743974900262084,,0.05882352941176469,,,,,
C,Citigroup Inc.,2023-01-25,Q4 2022,14,0.3518457377737689,0.3488697547559893,0.10954409306265017,0.0,0,0.3052044356609574,0.4155921864970778,0.4256249989263991,,0.20253623188405795,0.3894454648810738,0.6428571428571429,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.1136969696969697,0.280906862745098,0.3956400966183575,-0.02457695950397193,0.02474511876960485,-0.12030782985130811,0.03820701530755877,0.017010156694202416,,,-0.009011626295987896,,,
C,Citigroup Inc.,2023-04-25,Q1 2023,13,0.4082840784518341,0.4093806614728786,0.23445663011647,0.0,0,0.23908424908424908,0.27418116605616605,0.4398550724637681,0.28274193548387094,,0.4398550724637681,0.8461538461538461,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.5300426153720185,,0.6411594202898551,0.056438340678065246,0.028402107811010373,-0.06612018657670832,-0.14141102044091175,0.014230073537368992,,,0.050409607582694305,0.4163456456750488,,0.2455193236714976
C,Citigroup Inc.,2023-07-25,Q2 2023,10,0.30235031922385075,0.298540518365117,0.0832215159110028,0.0,0,0.20610559006211182,0.26598311617147286,,0.36526315789473685,,,0.5,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.2554901960784314,,0.3173661497119173,-0.10593375922798337,-0.016577879348360545,-0.03297865902213726,-0.008198049884693193,,0.0825212224108659,,,-0.2745524192935871,,-0.3237932705779378
C,Citigroup Inc.,2023-10-25,Q3 2023,14,0.43566102236242327,0.4415067451432633,0.08431181360706419,0.0,0,0.429385741472698,0.36503930610452345,0.15153544849197023,,,0.39372696454218187,0.7142857142857143,0.0,0.21428571428571427,0.0,0.21428571428571427,0.5,0.07142857142857142,0.14285714285714285,0.4098156986669572,,0.4510748081841432,0.13331070313857252,0.014551209453797915,0.22328015141058616,0.0990561899330506,,,,,0.15432550258852584,,0.1337086584722259
COST,Costco Wholesale Corporation,2021-01-25,Q4 2020,14,0.36073506376623793,0.3729500109172853,0.26235204216000735,0.0,0,0.3901277327437976,0.364974221572687,0.26887884194307027,0.322656765521012,0.3901277327437976,0.30597964855212845,0.8571428571428571,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.3451807780320366,0.3801812617702448,0.6411594202898551,,,,,,,,,,,
COST,Costco Wholesale Corporation,2021-04-25,Q1 2021,9,0.33182561990934706,0.3211080452340582,0.1199470185129653,0.0,0,0.258383017163505,0.20546269502243047,0.32744721974427593,,,0.3600589320267015,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,,0.43777173913043477,,-0.02890944385689087,-0.028909443856890964,-0.1317447155802926,-0.15951152655025652,0.05856837780120566,,,0.054079283474573026,,0.05759047736018996,
COST,Costco Wholesale Corporation,2021-07-25,Q2 2021,12,0.3261327986049166,0.3245041374635631,0.02313441405134009,0.0,0,,0.3688522003665703,0.3662977602108037,,,0.2915741252071392,0.5833333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,,0.3801812617702448,0.3783288910397655,-0.00569282130443044,-0.017301132580660617,,0.16338950534413982,0.03885054046652775,,,-0.06848480681956226,,-0.05759047736018996,
COST,Costco Wholesale Corporation,2021-10-25,Q3 2021,13,0.39860200347490415,0.3953284735312808,0.14393651787184303,0.0,0,0.36478260869565216,0.25749803580710856,0.44212779973649535,0.5457627118644068,0.36478260869565216,0.4753921890421745,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.3363615560640732,,0.42790204203494814,0.07246920486998754,0.01079079978215674,,-0.11135416455946173,0.07583003952569167,,,0.1838180638350353,,,0.04957315099518261
COST,Costco Wholesale Corporation,2022-01-25,Q4 2021,12,0.2848005522178889,0.28900784906406496,0.05824126835419716,0.0,0,0.22507246376811593,0.29697911359288903,0.2268181818181818,,0.22507246376811593,0.2268181818181818,0.75,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,,,0.23166666666666666,-0.11380145125701524,-0.006860599820438739,-0.13971014492753622,0.03948107778578047,-0.21530961791831355,,-0.13971014492753622,-0.2485740072239927,,,-0.19623537536828148
COST,Costco Wholesale Corporation,2022-04-25,Q1 2022,8,0.3275351905727504,0.32996846542796116,0.17877798375599124,0.0,0,,0.22064102564102564,0.4276474371039588,,,0.3117276142955491,0.75,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.4830316875460574,0.1958077914871393,0.18666666666666665,0.042734638354861465,-0.010959427535351434,,-0.07633808795186339,0.200829255285777,,,0.08490943247736732,,,-0.04500000000000001
COST,Costco Wholesale Corporation,2022-07-25,Q2 2022,11,0.4010772720295494,0.3972627684178443,0.07607405857616417,0.0,0,0.48692201518288475,0.4248296877947996,,0.3551798139865614,0.48692201518288475,0.3703927203065134,0.8181818181818182,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.4223620713979551,0.3703927203065134,0.36978260869565216,0.07354208145679902,0.005016044401879653,,0.204188662153774,,,,0.05866510601096425,-0.06066961614810229,0.17458492881937407,0.1831159420289855
COST,Costco Wholesale Corporation,2022-10-25,Q3 2022,12,0.3045413710137687,0.3144449033742681,0.04635442676165685,0.0,0,0.33148039892285414,0.32737195551324977,0.3683683964469378,0.2787037037037037,0.33148039892285414,0.3683683964469378,0.6666666666666666,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,,,0.3883757062146892,-0.09653590101578069,0.013276453784443793,-0.1554416162600306,-0.09745773228154986,,-0.07647611028285772,-0.1554416162600306,-0.002024323859575572,,,0.01859309751903704
